, Destination Port, Protocol, Fwd Packet Length Std, Packet Length Std, min_seg_size_forward, Label
26408,17197,17,30.988169785688648,29.74574799546185,32,UDP
26409,3886,17,33.66798677279849,33.79544870158076,32,UDP
26410,40028,17,33.66798677279849,33.79544870158076,32,UDP
26411,17197,17,0.0,0.0,32,UDP
26412,58768,17,0.0,0.0,32,UDP
26413,31097,17,30.988169785688648,29.74574799546185,32,UDP
26414,31097,17,0.0,0.0,32,UDP
26415,59523,17,30.988169785688648,29.74574799546185,32,UDP
26416,59523,17,0.0,0.0,32,UDP
26417,6204,17,30.988169785688648,29.74574799546185,32,UDP
26418,6204,17,0.0,0.0,32,UDP
26419,7034,17,30.988169785688648,29.74574799546185,32,UDP
26420,10174,17,0.0,0.0,32,UDP
26421,27262,17,0.0,0.0,32,UDP
26422,62111,17,33.66798677279849,33.79544870158076,32,UDP
26423,39327,17,33.66798677279849,33.79544870158076,32,UDP
26424,15160,17,33.66798677279849,33.79544870158076,32,UDP
26425,22580,17,33.66798677279849,33.79544870158076,32,UDP
26426,49342,17,33.66798677279849,33.79544870158076,32,UDP
26427,54391,17,0.0,0.0,32,UDP
26428,44204,17,33.66798677279849,33.79544870158076,32,UDP
26429,40060,17,0.0,0.0,32,UDP
26430,18628,17,0.0,0.0,32,UDP
26431,18628,17,0.0,0.0,32,UDP
26432,35710,17,24.856923918028684,23.957303290487022,32,UDP
26433,51557,17,33.66798677279849,33.79544870158076,32,UDP
26434,35710,17,0.0,0.0,32,UDP
26435,35221,17,33.66798677279849,33.79544870158076,32,UDP
26436,35710,17,0.0,0.0,32,UDP
26437,35710,17,0.0,0.0,32,UDP
26438,4577,17,24.856923918028684,23.957303290487022,32,UDP
26439,11693,17,33.66798677279849,33.79544870158076,14,UDP
26440,63624,17,33.66798677279849,33.79544870158076,14,UDP
26441,2388,17,33.66798677279849,33.79544870158076,14,UDP
26442,4577,17,0.0,0.0,32,UDP
26443,23427,17,33.66798677279849,33.79544870158076,14,UDP
26444,4577,17,0.0,0.0,14,UDP
26445,29466,17,33.66798677279849,33.79544870158076,14,UDP
26446,60362,17,24.856923918028684,23.957303290487022,14,UDP
26447,4577,17,0.0,0.0,14,UDP
26448,49010,17,33.66798677279849,33.79544870158076,14,UDP
26449,55327,17,24.856923918028684,23.957303290487022,14,UDP
26450,55327,17,0.0,0.0,14,UDP
26451,55327,17,0.0,0.0,14,UDP
26452,55327,17,0.0,0.0,14,UDP
26453,39455,17,24.856923918028684,23.957303290487022,14,UDP
26454,39455,17,0.0,0.0,14,UDP
26455,39455,17,0.0,0.0,14,UDP
26456,39455,17,0.0,0.0,14,UDP
26457,27042,17,0.0,0.0,14,UDP
26458,20937,17,24.856923918028684,23.957303290487022,14,UDP
26459,38992,17,0.0,0.0,14,UDP
26460,38992,17,30.98816978568864,29.745747995461866,14,UDP
26461,20937,17,0.0,0.0,14,UDP
26462,20937,17,0.0,0.0,14,UDP
26463,20937,17,0.0,0.0,14,UDP
26464,2756,17,24.856923918028684,23.957303290487022,14,UDP
26465,2756,17,0.0,0.0,14,UDP
26466,2756,17,0.0,0.0,14,UDP
26467,2756,17,0.0,0.0,14,UDP
26468,26526,17,24.856923918028684,23.957303290487022,14,UDP
26469,36405,17,0.0,0.0,14,UDP
26470,50250,17,30.988169785688648,29.74574799546185,14,UDP
26471,26526,17,0.0,0.0,14,UDP
26472,26526,17,0.0,0.0,14,UDP
26473,29574,17,0.0,0.0,14,UDP
26474,25531,17,24.856923918028684,23.957303290487022,14,UDP
26475,25531,17,0.0,0.0,14,UDP
26476,25531,17,0.0,0.0,14,UDP
26477,26526,17,0.0,0.0,14,UDP
26478,25531,17,0.0,0.0,14,UDP
26479,34909,17,24.856923918028684,23.957303290487022,14,UDP
26480,34909,17,0.0,0.0,14,UDP
26481,34909,17,0.0,0.0,14,UDP
26482,34909,17,0.0,0.0,14,UDP
26483,55622,17,24.856923918028684,23.957303290487022,14,UDP
26484,55622,17,0.0,0.0,14,UDP
26485,55622,17,0.0,0.0,14,UDP
26486,7461,17,24.856923918028684,23.957303290487022,14,UDP
26487,55622,17,0.0,0.0,14,UDP
26488,7461,17,0.0,0.0,14,UDP
26489,7461,17,0.0,0.0,14,UDP
26490,26986,17,24.856923918028684,23.957303290487022,14,UDP
26491,7461,17,0.0,0.0,14,UDP
26492,26986,17,0.0,0.0,14,UDP
26493,26986,17,0.0,0.0,14,UDP
26494,26986,17,0.0,0.0,14,UDP
26495,30778,17,24.856923918028684,23.957303290487022,14,UDP
26496,30778,17,0.0,0.0,14,UDP
26497,30778,17,0.0,0.0,14,UDP
26498,30778,17,0.0,0.0,14,UDP
26499,4854,17,24.856923918028684,23.957303290487022,14,UDP
26500,4854,17,0.0,0.0,14,UDP
26501,29574,17,30.988169785688648,29.74574799546185,14,UDP
26502,4854,17,0.0,0.0,14,UDP
26503,35274,17,24.856923918028684,23.957303290487022,14,UDP
26504,4854,17,0.0,0.0,14,UDP
26505,50250,17,0.0,0.0,14,UDP
26506,65531,17,24.856923918028684,23.957303290487022,14,UDP
26507,34486,17,24.856923918028684,23.957303290487022,14,UDP
26508,34486,17,0.0,0.0,14,UDP
26509,65531,17,0.0,0.0,14,UDP
26510,5501,17,24.856923918028684,23.957303290487022,14,UDP
26511,15142,17,0.0,0.0,14,UDP
26512,34486,17,0.0,0.0,14,UDP
26513,5501,17,0.0,0.0,14,UDP
26514,5501,17,0.0,0.0,14,UDP
26515,65531,17,0.0,0.0,14,UDP
26516,5501,17,0.0,0.0,14,UDP
26517,10471,17,24.856923918028684,23.957303290487022,14,UDP
26518,34486,17,0.0,0.0,14,UDP
26519,10471,17,0.0,0.0,14,UDP
26520,10471,17,0.0,0.0,14,UDP
26521,65531,17,0.0,0.0,14,UDP
26522,10471,17,0.0,0.0,14,UDP
26523,33706,17,24.856923918028684,23.957303290487022,14,UDP
26524,35274,17,0.0,0.0,14,UDP
26525,33706,17,0.0,0.0,14,UDP
26526,33706,17,0.0,0.0,14,UDP
26527,35274,17,0.0,0.0,14,UDP
26528,33706,17,0.0,0.0,14,UDP
26529,35274,17,0.0,0.0,14,UDP
26530,28983,17,24.856923918028684,23.957303290487022,14,UDP
26531,6716,17,0.0,0.0,14,UDP
26532,28983,17,0.0,0.0,14,UDP
26533,28983,17,0.0,0.0,14,UDP
26534,28983,17,0.0,0.0,14,UDP
26535,60994,17,30.988169785688648,29.74574799546185,14,UDP
26536,60994,17,0.0,0.0,14,UDP
26537,37480,17,30.988169785688648,29.74574799546185,14,UDP
26538,46294,17,0.0,0.0,14,UDP
26539,37480,17,0.0,0.0,14,UDP
26540,25517,17,31.754264805429425,30.124740662784138,14,UDP
26541,16881,17,0.0,0.0,14,UDP
26542,25517,17,0.0,0.0,14,UDP
26543,16881,17,30.988169785688648,29.74574799546185,0,UDP
26544,58964,17,5.196152422706632,4.929503017546495,0,UDP
26545,54463,17,0.0,0.0,0,UDP
26546,60362,17,0.0,0.0,0,UDP
26547,55332,17,0.0,0.0,0,UDP
26548,58558,17,25.445366310325863,24.350613564187285,0,UDP
26549,51680,17,25.445366310325863,24.350613564187285,0,UDP
26550,58558,17,0.0,0.0,0,UDP
26551,58558,17,0.0,0.0,0,UDP
26552,51680,17,0.0,0.0,0,UDP
26553,16624,17,33.66798677279849,33.79544870158076,0,UDP
26554,51680,17,0.0,0.0,0,UDP
26555,23989,17,0.0,0.0,0,UDP
26556,23989,17,0.0,0.0,0,UDP
26557,58238,17,0.0,0.0,0,UDP
26558,43937,17,25.445366310325863,24.350613564187285,0,UDP
26559,43937,17,0.0,0.0,0,UDP
26560,23989,17,25.445366310325863,24.350613564187285,0,UDP
26561,43937,17,0.0,0.0,0,UDP
26562,60362,17,0.0,0.0,0,UDP
26563,52584,17,0.0,0.0,0,UDP
26564,1251,17,30.127623275169363,30.703885282298888,0,UDP
26565,19451,17,0.0,0.0,0,UDP
26566,45906,17,31.189741903388683,29.107354658884677,0,UDP
26567,45906,17,0.0,0.0,0,UDP
26568,62478,17,0.0,0.0,0,UDP
26569,45906,17,0.0,0.0,0,UDP
26570,45906,17,0.0,0.0,0,UDP
26571,1708,17,0.0,0.0,0,UDP
26572,45906,17,0.0,0.0,0,UDP
26573,62478,17,31.189741903388683,29.107354658884677,0,UDP
26574,62478,17,0.0,0.0,0,UDP
26575,62478,17,0.0,0.0,0,UDP
26576,62478,17,0.0,0.0,0,UDP
26577,4344,17,0.0,0.0,0,UDP
26578,4344,17,0.0,0.0,0,UDP
26579,4344,17,0.0,0.0,0,UDP
26580,64654,17,31.189741903388683,29.107354658884677,0,UDP
26581,64654,17,0.0,0.0,0,UDP
26582,43982,17,0.0,0.0,0,UDP
26583,64654,17,0.0,0.0,0,UDP
26584,4344,17,31.189741903388683,29.107354658884677,0,UDP
26585,64654,17,0.0,0.0,0,UDP
26586,64654,17,0.0,0.0,0,UDP
26587,6983,17,31.189741903388683,29.107354658884677,0,UDP
26588,43982,17,0.0,0.0,0,UDP
26589,43982,17,0.0,0.0,0,UDP
26590,43982,17,0.0,0.0,0,UDP
26591,39374,17,24.856923918028684,23.957303290487022,0,UDP
26592,43982,17,31.189741903388683,29.107354658884677,0,UDP
26593,4344,17,0.0,0.0,0,UDP
26594,6983,17,0.0,0.0,0,UDP
26595,6983,17,0.0,0.0,0,UDP
26596,6983,17,0.0,0.0,0,UDP
26597,31969,17,31.189741903388683,29.107354658884677,0,UDP
26598,31969,17,0.0,0.0,0,UDP
26599,31969,17,0.0,0.0,0,UDP
26600,31969,17,0.0,0.0,0,UDP
26601,52798,17,24.856923918028684,23.957303290487022,0,UDP
26602,34797,17,24.856923918028684,23.957303290487022,0,UDP
26603,44239,17,31.189741903388683,29.107354658884677,0,UDP
26604,50338,17,33.66798677279849,33.79544870158076,0,UDP
26605,31969,17,0.0,0.0,0,UDP
26606,44239,17,0.0,0.0,0,UDP
26607,44239,17,0.0,0.0,0,UDP
26608,44239,17,0.0,0.0,0,UDP
26609,12685,17,0.0,0.0,0,UDP
26610,44239,17,0.0,0.0,0,UDP
26611,12685,17,31.189741903388683,29.107354658884677,0,UDP
26612,6983,17,0.0,0.0,0,UDP
26613,12685,17,0.0,0.0,0,UDP
26614,5146,17,31.189741903388683,29.107354658884677,0,UDP
26615,12685,17,0.0,0.0,0,UDP
26616,12685,17,0.0,0.0,0,UDP
26617,15961,17,35.08845964131227,33.61759743263722,0,UDP
26618,5146,17,0.0,0.0,0,UDP
26619,5146,17,0.0,0.0,0,UDP
26620,5146,17,0.0,0.0,0,UDP
26621,5146,17,0.0,0.0,0,UDP
26622,57527,17,0.0,0.0,0,UDP
26623,3217,17,31.189741903388683,29.107354658884677,0,UDP
26624,36544,17,26.173778226818275,24.49975704447077,0,UDP
26625,3217,17,0.0,0.0,0,UDP
26626,3217,17,0.0,0.0,0,UDP
26627,57527,17,31.189741903388683,29.107354658884677,0,UDP
26628,57527,17,0.0,0.0,0,UDP
26629,57527,17,0.0,0.0,0,UDP
26630,8972,17,26.173778226818275,24.49975704447077,0,UDP
26631,28187,17,0.0,0.0,0,UDP
26632,15992,17,31.189741903388683,29.107354658884677,0,UDP
26633,36544,17,0.0,0.0,0,UDP
26634,8972,17,0.0,0.0,0,UDP
26635,57527,17,0.0,0.0,0,UDP
26636,15992,17,0.0,0.0,0,UDP
26637,22400,17,26.173778226818275,24.49975704447077,0,UDP
26638,22400,17,0.0,0.0,0,UDP
26639,15992,17,0.0,0.0,0,UDP
26640,12529,17,26.173778226818275,24.49975704447077,0,UDP
26641,15992,17,0.0,0.0,0,UDP
26642,15992,17,0.0,0.0,0,UDP
26643,12529,17,0.0,0.0,0,UDP
26644,3217,17,0.0,0.0,0,UDP
26645,3217,17,0.0,0.0,0,UDP
26646,37584,17,26.173778226818275,24.49975704447077,0,UDP
26647,37584,17,0.0,0.0,0,UDP
26648,3399,17,30.127623275169363,30.703885282298888,0,UDP
26649,14162,17,26.173778226818275,24.49975704447077,0,UDP
26650,14162,17,0.0,0.0,0,UDP
26651,37292,17,26.173778226818275,24.49975704447077,0,UDP
26652,37292,17,0.0,0.0,0,UDP
26653,13496,17,26.173778226818275,24.49975704447077,0,UDP
26654,13496,17,0.0,0.0,523,UDP
26655,50446,17,0.0,0.0,523,UDP
26656,47290,17,30.988169785688648,29.74574799546185,523,UDP
26657,47290,17,0.0,0.0,523,UDP
26658,11597,17,0.0,0.0,523,UDP
26659,34028,17,33.66798677279849,33.79544870158076,523,UDP
26660,3742,17,33.66798677279849,33.79544870158076,523,UDP
26661,21725,17,33.66798677279849,33.79544870158076,523,UDP
26662,2907,17,33.66798677279849,33.79544870158076,523,UDP
26663,52464,17,33.66798677279849,33.79544870158076,523,UDP
26664,30558,17,33.66798677279849,33.79544870158076,523,UDP
26665,13510,17,33.66798677279849,33.79544870158076,523,UDP
26666,41957,17,33.66798677279849,33.79544870158076,523,UDP
26667,34518,17,0.0,0.0,523,UDP
26668,24565,17,35.08845964131227,33.61759743263722,523,UDP
26669,32361,17,0.0,0.0,523,UDP
26670,34273,17,30.988169785688648,29.74574799546185,523,UDP
26671,34273,17,0.0,0.0,523,UDP
26672,28954,17,33.66798677279849,33.79544870158076,523,UDP
26673,28954,17,0.0,0.0,523,UDP
26674,7134,17,30.988169785688648,29.74574799546185,523,UDP
26675,7134,17,0.0,0.0,523,UDP
26676,9499,17,30.988169785688648,29.74574799546185,523,UDP
26677,9499,17,0.0,0.0,523,UDP
26678,57414,17,30.127623275169363,30.703885282298888,0,UDP
26679,54019,17,30.988169785688648,29.74574799546185,523,UDP
26680,54019,17,0.0,0.0,523,UDP
26681,25903,17,0.0,0.0,523,UDP
26682,39374,17,0.0,0.0,523,UDP
26683,15961,17,0.0,0.0,523,UDP
26684,12328,17,35.08845964131227,33.61759743263722,8,UDP
26685,34797,17,0.0,0.0,523,UDP
26686,52798,17,0.0,0.0,523,UDP
26687,29374,17,35.08845964131227,33.61759743263722,8,UDP
26688,730,17,28.941319942255568,27.813152079033195,523,UDP
26689,730,17,0.0,0.0,523,UDP
26690,39830,17,0.0,0.0,523,UDP
26691,23692,17,33.66798677279849,33.79544870158076,523,UDP
26692,12465,17,33.66798677279849,33.79544870158076,523,UDP
26693,1357,17,33.66798677279849,33.79544870158076,523,UDP
26694,15961,17,22.516660498395403,21.36117974270148,8,UDP
26695,51224,17,29.96442334947674,28.77912603325706,523,UDP
26696,39374,17,0.0,0.0,523,UDP
26697,51224,17,0.0,0.0,523,UDP
26698,51224,17,0.0,0.0,523,UDP
26699,50436,17,33.66798677279849,33.79544870158076,8,UDP
26700,52798,17,0.0,0.0,523,UDP
26701,34797,17,0.0,0.0,523,UDP
26702,51224,17,0.0,0.0,523,UDP
26703,42703,17,24.856923918028684,23.957303290487022,523,UDP
26704,44617,17,24.856923918028684,23.957303290487022,8,UDP
26705,63705,17,24.856923918028684,23.957303290487022,8,UDP
26706,21644,17,24.856923918028684,23.957303290487022,8,UDP
26707,42703,17,0.0,0.0,8,UDP
26708,44617,17,0.0,0.0,8,UDP
26709,63705,17,0.0,0.0,8,UDP
26710,42703,17,0.0,0.0,8,UDP
26711,21644,17,0.0,0.0,8,UDP
26712,44617,17,0.0,0.0,8,UDP
26713,42703,17,0.0,0.0,8,UDP
26714,63705,17,0.0,0.0,8,UDP
26715,44617,17,0.0,0.0,8,UDP
26716,63705,17,0.0,0.0,8,UDP
26717,21644,17,0.0,0.0,8,UDP
26718,21644,17,0.0,0.0,8,UDP
26719,50308,17,24.856923918028684,23.957303290487022,8,UDP
26720,46482,17,29.96442334947674,28.77912603325706,8,UDP
26721,19281,17,24.856923918028684,23.957303290487022,8,UDP
26722,61479,17,24.856923918028684,23.957303290487022,8,UDP
26723,45142,17,24.856923918028684,23.957303290487022,8,UDP
26724,57139,17,0.0,0.0,8,UDP
26725,10440,17,24.856923918028684,23.957303290487022,8,UDP
26726,50308,17,0.0,0.0,8,UDP
26727,19281,17,0.0,0.0,8,UDP
26728,46482,17,0.0,0.0,8,UDP
26729,10440,17,0.0,0.0,8,UDP
26730,61479,17,0.0,0.0,8,UDP
26731,50308,17,0.0,0.0,8,UDP
26732,27394,17,29.96442334947674,28.77912603325706,8,UDP
26733,19281,17,0.0,0.0,8,UDP
26734,45142,17,0.0,0.0,8,UDP
26735,10440,17,0.0,0.0,8,UDP
26736,61479,17,0.0,0.0,8,UDP
26737,50308,17,0.0,0.0,8,UDP
26738,10440,17,0.0,0.0,8,UDP
26739,45142,17,0.0,0.0,8,UDP
26740,19281,17,0.0,0.0,8,UDP
26741,27394,17,0.0,0.0,8,UDP
26742,61479,17,0.0,0.0,8,UDP
26743,45142,17,0.0,0.0,8,UDP
26744,27394,17,0.0,0.0,8,UDP
26745,27394,17,0.0,0.0,8,UDP
26746,28201,17,24.856923918028684,23.957303290487022,8,UDP
26747,50088,17,29.96442334947674,28.77912603325706,8,UDP
26748,26022,17,24.856923918028684,23.957303290487022,8,UDP
26749,28201,17,0.0,0.0,8,UDP
26750,26022,17,0.0,0.0,8,UDP
26751,26022,17,0.0,0.0,8,UDP
26752,28201,17,0.0,0.0,8,UDP
26753,28201,17,0.0,0.0,8,UDP
26754,24565,17,0.0,0.0,8,UDP
26755,39915,17,30.636248304009534,31.32209018142519,0,UDP
26756,50088,17,0.0,0.0,8,UDP
26757,26022,17,0.0,0.0,8,UDP
26758,22981,17,24.856923918028684,23.957303290487022,0,UDP
26759,14141,17,0.0,0.0,8,UDP
26760,23590,17,28.941319942255568,27.813152079033195,8,UDP
26761,23590,17,0.0,0.0,8,UDP
26762,37151,17,0.0,0.0,8,UDP
26763,15961,17,0.0,0.0,8,UDP
26764,12328,17,0.0,0.0,8,UDP
26765,24565,17,22.516660498395403,21.36117974270148,0,UDP
26766,730,17,27.918930256488466,26.847896077896372,8,UDP
26767,730,17,0.0,0.0,8,UDP
26768,14974,17,32.61833907414731,32.46243249988399,0,UDP
26769,730,17,0.0,0.0,8,UDP
26770,29374,17,0.0,0.0,8,UDP
26771,730,17,0.0,0.0,8,UDP
26772,730,17,0.0,0.0,8,UDP
26773,730,17,0.0,0.0,8,UDP
26774,45320,17,30.988169785688648,29.74574799546185,8,UDP
26775,8528,17,30.988169785688648,29.74574799546185,8,UDP
26776,45320,17,0.0,0.0,8,UDP
26777,8528,17,0.0,0.0,8,UDP
26778,29393,17,30.988169785688648,29.74574799546185,8,UDP
26779,29393,17,0.0,0.0,8,UDP
26780,4579,17,0.0,0.0,8,UDP
26781,39305,17,31.189741903388683,29.107354658884677,8,UDP
26782,39305,17,0.0,0.0,8,UDP
26783,44573,17,4.810702354423642,4.7434164902525735,0,UDP
26784,39305,17,0.0,0.0,8,UDP
26785,53953,17,33.66798677279849,33.79544870158076,8,UDP
26786,39305,17,0.0,0.0,8,UDP
26787,39305,17,0.0,0.0,8,UDP
26788,40191,17,31.189741903388683,29.107354658884677,8,UDP
26789,40191,17,0.0,0.0,8,UDP
26790,40191,17,0.0,0.0,8,UDP
26791,40191,17,0.0,0.0,8,UDP
26792,1258,17,31.189741903388683,29.107354658884677,8,UDP
26793,46482,17,29.96442334947674,28.77912603325706,0,UDP
26794,40191,17,0.0,0.0,8,UDP
26795,195,17,33.66798677279849,33.79544870158076,0,UDP
26796,1258,17,0.0,0.0,8,UDP
26797,1258,17,0.0,0.0,8,UDP
26798,16174,17,31.189741903388683,29.107354658884677,8,UDP
26799,1258,17,0.0,0.0,8,UDP
26800,1258,17,0.0,0.0,8,UDP
26801,4319,17,33.04945788763662,31.228802334353052,0,UDP
26802,65407,17,30.988169785688648,29.74574799546185,0,UDP
26803,49099,17,33.66798677279849,33.79544870158076,0,UDP
26804,16174,17,0.0,0.0,0,UDP
26805,46482,17,0.0,0.0,0,UDP
26806,16174,17,0.0,0.0,0,UDP
26807,16174,17,0.0,0.0,0,UDP
26808,33021,17,0.0,0.0,0,UDP
26809,33021,17,31.189741903388683,29.107354658884677,0,UDP
26810,16174,17,0.0,0.0,0,UDP
26811,39708,17,31.189741903388683,29.107354658884677,0,UDP
26812,33021,17,0.0,0.0,0,UDP
26813,11898,17,33.66798677279849,33.79544870158076,0,UDP
26814,46482,17,0.0,0.0,0,UDP
26815,33021,17,0.0,0.0,0,UDP
26816,33021,17,0.0,0.0,0,UDP
26817,46482,17,0.0,0.0,0,UDP
26818,39708,17,0.0,0.0,0,UDP
26819,39708,17,0.0,0.0,0,UDP
26820,39708,17,0.0,0.0,0,UDP
26821,39708,17,0.0,0.0,0,UDP
26822,46482,17,27.918930256488466,26.847896077896372,0,UDP
26823,20555,17,0.0,0.0,0,UDP
26824,20555,17,31.189741903388683,29.107354658884677,0,UDP
26825,20555,17,0.0,0.0,0,UDP
26826,20555,17,0.0,0.0,0,UDP
26827,20555,17,0.0,0.0,0,UDP
26828,6278,17,33.66798677279849,33.79544870158076,0,UDP
26829,15961,17,34.06366588218791,32.3156308928048,0,UDP
26830,46482,17,0.0,0.0,0,UDP
26831,6123,17,33.66798677279849,33.79544870158076,0,UDP
26832,46482,17,0.0,0.0,0,UDP
26833,12328,17,22.516660498395403,21.36117974270148,0,UDP
26834,10137,17,33.66798677279849,33.79544870158076,0,UDP
26835,12871,17,33.66798677279849,33.79544870158076,0,UDP
26836,5023,17,33.66798677279849,33.79544870158076,0,UDP
26837,47934,17,33.66798677279849,33.79544870158076,0,UDP
26838,46482,17,0.0,0.0,0,UDP
26839,8663,17,33.921924616639444,33.91070476171053,0,UDP
26840,35229,17,0.0,0.0,0,UDP
26841,46482,17,0.0,0.0,0,UDP
26842,46482,17,0.0,0.0,0,UDP
26843,45939,17,28.941319942255568,27.813152079033195,0,UDP
26844,65407,17,0.0,0.0,0,UDP
26845,52641,17,24.856923918028684,23.957303290487022,0,UDP
26846,42002,17,21.805198157014452,21.076956498462838,0,UDP
26847,45939,17,0.0,0.0,0,UDP
26848,42002,17,0.0,0.0,0,UDP
26849,29374,17,22.516660498395403,21.36117974270148,0,UDP
26850,4251,17,28.941319942255568,27.813152079033195,0,UDP
26851,53882,17,32.717908528228676,33.34066586017741,0,UDP
26852,50793,17,30.988169785688648,29.74574799546185,0,UDP
26853,49660,17,24.856923918028684,23.957303290487022,0,UDP
26854,19874,17,21.805198157014452,21.076956498462838,0,UDP
26855,50388,17,21.805198157014452,21.076956498462838,0,UDP
26856,19874,17,0.0,0.0,0,UDP
26857,50388,17,0.0,0.0,0,UDP
26858,4251,17,0.0,0.0,0,UDP
26859,57435,17,30.988169785688648,29.74574799546185,0,UDP
26860,57435,17,0.0,0.0,0,UDP
26861,12333,17,28.941319942255568,27.813152079033195,0,UDP
26862,2972,17,21.805198157014452,21.076956498462838,0,UDP
26863,12333,17,0.0,0.0,0,UDP
26864,61782,17,0.0,0.0,0,UDP
26865,45939,17,29.96442334947674,28.77912603325706,0,UDP
26866,45939,17,0.0,0.0,0,UDP
26867,1760,17,30.988169785688648,29.74574799546185,0,UDP
26868,1760,17,0.0,0.0,0,UDP
26869,2972,17,0.0,0.0,0,UDP
26870,46482,17,28.941319942255568,27.813152079033195,0,UDP
26871,50793,17,0.0,0.0,0,UDP
26872,41440,17,30.127623275169363,30.703885282298888,0,UDP
26873,46482,17,0.0,0.0,0,UDP
26874,17584,17,33.66798677279849,33.79544870158076,0,UDP
26875,8898,17,33.66798677279849,33.79544870158076,0,UDP
26876,39523,17,30.636248304009534,31.32209018142519,0,UDP
26877,24565,17,0.0,0.0,0,UDP
26878,34408,17,0.0,0.0,0,UDP
26879,17103,17,30.127623275169363,30.703885282298888,0,UDP
26880,22223,17,30.988169785688648,29.74574799546185,0,UDP
26881,33004,17,30.127623275169363,30.703885282298888,0,UDP
26882,25176,17,30.636248304009534,31.32209018142519,0,UDP
26883,50088,17,27.918930256488466,26.847896077896372,0,UDP
26884,4546,17,30.636248304009534,31.32209018142519,0,UDP
26885,50088,17,0.0,0.0,0,UDP
26886,43382,17,35.08845964131227,33.61759743263722,0,UDP
26887,50088,17,0.0,0.0,0,UDP
26888,50088,17,0.0,0.0,0,UDP
26889,26641,17,35.08845964131227,33.61759743263722,0,UDP
26890,22223,17,0.0,0.0,0,UDP
26891,30788,17,0.0,0.0,0,UDP
26892,50088,17,0.0,0.0,0,UDP
26893,50088,17,0.0,0.0,0,UDP
26894,38325,17,24.856923918028684,23.957303290487022,0,UDP
26895,55208,17,29.96442334947674,28.77912603325706,0,UDP
26896,22981,17,0.0,0.0,0,UDP
26897,38325,17,0.0,0.0,0,UDP
26898,38325,17,0.0,0.0,0,UDP
26899,38325,17,0.0,0.0,0,UDP
26900,52494,17,30.988169785688648,29.74574799546185,0,UDP
26901,55208,17,0.0,0.0,0,UDP
26902,28820,17,0.0,0.0,0,UDP
26903,28820,17,24.856923918028684,23.957303290487022,0,UDP
26904,28820,17,0.0,0.0,0,UDP
26905,55208,17,0.0,0.0,0,UDP
26906,35111,17,30.988169785688648,29.74574799546185,0,UDP
26907,55208,17,0.0,0.0,0,UDP
26908,23874,17,30.988169785688648,29.74574799546185,0,UDP
26909,53497,17,0.0,0.0,0,UDP
26910,45939,17,27.918930256488466,26.847896077896372,0,UDP
26911,53398,17,30.636248304009534,31.32209018142521,0,UDP
26912,35111,17,0.0,0.0,0,UDP
26913,53497,17,30.988169785688648,29.74574799546185,0,UDP
26914,28820,17,0.0,0.0,0,UDP
26915,23874,17,0.0,0.0,0,UDP
26916,34730,17,24.856923918028684,23.957303290487022,0,UDP
26917,15961,17,0.0,0.0,0,UDP
26918,45939,17,0.0,0.0,0,UDP
26919,45939,17,0.0,0.0,0,UDP
26920,12328,17,0.0,0.0,0,UDP
26921,45939,17,0.0,0.0,0,UDP
26922,10138,17,0.0,0.0,0,UDP
26923,45939,17,0.0,0.0,0,UDP
26924,45939,17,0.0,0.0,0,UDP
26925,24565,17,34.06366588218791,32.3156308928048,0,UDP
26926,46032,17,29.96442334947674,28.77912603325706,0,UDP
26927,50079,17,26.173778226818275,24.49975704447077,0,UDP
26928,50079,17,0.0,0.0,0,UDP
26929,52494,17,0.0,0.0,0,UDP
26930,6058,17,0.0,0.0,0,UDP
26931,9329,17,26.173778226818275,24.49975704447077,0,UDP
26932,6058,17,26.173778226818275,24.49975704447077,0,UDP
26933,46123,17,0.0,0.0,0,UDP
26934,46123,17,26.173778226818275,24.49975704447077,0,UDP
26935,9329,17,0.0,0.0,0,UDP
26936,46032,17,0.0,0.0,0,UDP
26937,29374,17,0.0,0.0,0,UDP
26938,46032,17,0.0,0.0,0,UDP
26939,46032,17,0.0,0.0,0,UDP
26940,13030,17,24.856923918028684,23.957303290487022,0,UDP
26941,46032,17,29.96442334947674,28.77912603325706,0,UDP
26942,46032,17,0.0,0.0,0,UDP
26943,45194,17,24.856923918028684,23.957303290487022,0,UDP
26944,20865,17,33.66798677279849,33.79544870158076,0,UDP
26945,29988,17,24.856923918028684,23.957303290487022,0,UDP
26946,4251,17,27.918930256488466,26.847896077896372,0,UDP
26947,7086,17,30.988169785688648,29.74574799546185,0,UDP
26948,12741,17,0.0,0.0,0,UDP
26949,7086,17,0.0,0.0,0,UDP
26950,25569,17,30.988169785688648,29.74574799546185,0,UDP
26951,52886,17,30.988169785688648,29.74574799546185,0,UDP
26952,52886,17,0.0,0.0,0,UDP
26953,35638,17,0.0,0.0,0,UDP
26954,25569,17,0.0,0.0,0,UDP
26955,35638,17,30.988169785688648,29.74574799546185,0,UDP
26956,4251,17,0.0,0.0,0,UDP
26957,4251,17,0.0,0.0,0,UDP
26958,22981,17,0.0,0.0,0,UDP
26959,4251,17,0.0,0.0,0,UDP
26960,4251,17,0.0,0.0,0,UDP
26961,4251,17,0.0,0.0,0,UDP
26962,50088,17,28.941319942255568,27.813152079033195,0,UDP
26963,50088,17,0.0,0.0,0,UDP
26964,27394,17,28.941319942255568,27.813152079033195,0,UDP
